average-price,timestamp
173.506417,2022-04-01T18:34:00Z
173.582509,2022-04-01T18:35:00Z
173.513847,2022-04-01T18:36:00Z
173.382282,2022-04-01T18:37:00Z
173.386882,2022-04-01T18:38:00Z
173.31757,2022-04-01T18:39:00Z
173.441279,2022-04-01T18:40:00Z
173.596163,2022-04-01T18:41:00Z
173.4671,2022-04-01T18:42:00Z
173.57934,2022-04-01T18:43:00Z
173.649005,2022-04-01T18:44:00Z
173.64504,2022-04-01T18:45:00Z
173.611492,2022-04-01T18:46:00Z
173.554121,2022-04-01T18:47:00Z
173.522287,2022-04-01T18:48:00Z
173.560448,2022-04-01T18:49:00Z
173.482192,2022-04-01T18:50:00Z
173.495682,2022-04-01T18:51:00Z
173.500866,2022-04-01T18:52:00Z
173.40302,2022-04-01T18:53:00Z
173.355264,2022-04-01T18:54:00Z
173.330241,2022-04-01T18:55:00Z
173.399742,2022-04-01T18:56:00Z
173.385761,2022-04-01T18:57:00Z
173.347824,2022-04-01T18:58:00Z
173.214644,2022-04-01T18:59:00Z
173.204846,2022-04-01T19:00:00Z
173.361732,2022-04-01T19:01:00Z
173.461269,2022-04-01T19:02:00Z
173.465167,2022-04-01T19:03:00Z
173.435105,2022-04-01T19:04:00Z
173.43543,2022-04-01T19:05:00Z
173.463079,2022-04-01T19:06:00Z
173.504978,2022-04-01T19:07:00Z
173.412125,2022-04-01T19:08:00Z
173.307374,2022-04-01T19:09:00Z
173.335396,2022-04-01T19:10:00Z
173.199207,2022-04-01T19:11:00Z
173.12557,2022-04-01T19:12:00Z
173.161759,2022-04-01T19:13:00Z
173.278945,2022-04-01T19:14:00Z
173.344874,2022-04-01T19:15:00Z
173.355365,2022-04-01T19:16:00Z
173.260336,2022-04-01T19:17:00Z
173.234371,2022-04-01T19:18:00Z
173.119588,2022-04-01T19:19:00Z
172.983256,2022-04-01T19:20:00Z
173.003041,2022-04-01T19:21:00Z
172.978933,2022-04-01T19:22:00Z
172.959017,2022-04-01T19:23:00Z
173.077555,2022-04-01T19:24:00Z
173.080347,2022-04-01T19:25:00Z
173.073003,2022-04-01T19:26:00Z
173.049767,2022-04-01T19:27:00Z
172.975558,2022-04-01T19:28:00Z
173.014611,2022-04-01T19:29:00Z
172.981708,2022-04-01T19:30:00Z
173.054668,2022-04-01T19:31:00Z
172.950207,2022-04-01T19:32:00Z
172.831679,2022-04-01T19:33:00Z
172.869979,2022-04-01T19:34:00Z
172.902326,2022-04-01T19:35:00Z
172.881441,2022-04-01T19:36:00Z
172.901401,2022-04-01T19:37:00Z
172.888429,2022-04-01T19:38:00Z
172.954356,2022-04-01T19:39:00Z
173.091231,2022-04-01T19:40:00Z
173.100719,2022-04-01T19:41:00Z
172.988565,2022-04-01T19:42:00Z
172.892708,2022-04-01T19:43:00Z
172.863486,2022-04-01T19:44:00Z
172.903384,2022-04-01T19:45:00Z
172.899663,2022-04-01T19:46:00Z
172.834351,2022-04-01T19:47:00Z
172.910072,2022-04-01T19:48:00Z
172.996288,2022-04-01T19:49:00Z
173.510571,2022-04-01T19:50:00Z
174.100485,2022-04-01T19:51:00Z
174.065915,2022-04-01T19:52:00Z
174.105302,2022-04-01T19:53:00Z
174.230805,2022-04-01T19:54:00Z
174.380031,2022-04-01T19:55:00Z
174.508678,2022-04-01T19:56:00Z
174.532313,2022-04-01T19:57:00Z
174.43171,2022-04-01T19:58:00Z
174.333959,2022-04-01T19:59:00Z
174.309652,2022-04-01T20:00:00Z
174.295318,2022-04-01T20:01:00Z
174.305839,2022-04-01T20:02:00Z
174.309915,2022-04-01T20:03:00Z
174.308756,2022-04-01T20:04:00Z
174.298381,2022-04-01T20:05:00Z
174.247958,2022-04-01T20:06:00Z
174.303211,2022-04-01T20:07:00Z
